pickup_date,pickup_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
3,14,1,-73.97283173,40.74864197,-73.98548889,40.73168182,540
3,10,1,-73.77675629,40.64533615,-73.99758911,40.76067734,3322
2,00,1,-74.00112915,40.71642685,-73.9693985,40.69314194,1626
2,19,2,-74.00163269,40.7409668,-73.98490906,40.71897125,1838
4,04,1,-73.98571777,40.72705078,-73.95347595,40.77134705,502
3,10,1,-73.98573303,40.76898193,-73.98251343,40.76029968,570
6,16,1,-73.96221161,40.76765823,-73.94287872,40.7875061,449
1,13,1,-73.96642303,40.76766586,-73.95407104,40.76640701,246
5,15,1,-73.95665741,40.7781105,-73.96122742,40.77190018,400
3,21,1,-73.97792053,40.75479126,-73.96802521,40.7922821,746
1,16,2,-73.98995972,40.73266602,-73.97962952,40.72310638,446
1,23,1,-74.00397491,40.73809052,-73.99055481,40.74447632,376
1,23,2,-73.98708344,40.72938919,-73.97678375,40.75232315,726
4,13,1,-73.99411011,40.75134659,-73.86557007,40.77085876,2236
3,15,4,-73.98537445,40.72372055,-73.99619293,40.73461151,568
2,08,3,-73.95501709,40.76903915,-74.01555634,40.7115097,1077
5,16,1,-73.95546722,40.7828331,-73.98487854,40.77911377,1165
3,12,1,-73.96134949,40.77763367,-73.93878937,40.79997635,556
1,12,1,-73.99542236,40.72314835,-73.98978424,40.73415375,401
2,17,1,-73.98948669,40.76042557,-74.00728607,40.71611404,1158
2,22,3,-73.98166656,40.74644852,-73.98077393,40.76305008,565
4,07,1,-73.78997803,40.64701843,-73.98238373,40.77162552,1895
1,20,1,-73.99914551,40.73005676,-73.95085907,40.76973343,2243
3,12,2,-73.96561432,40.75935364,-73.98474121,40.71027374,574
4,17,5,-73.84355927,40.71974564,-73.86450958,40.77017593,4852
6,22,1,-73.99250793,40.74829865,-73.99972534,40.73471832,218
6,09,1,-73.99192047,40.74949646,-73.97531891,40.75528717,1132
6,00,4,-73.99563599,40.75947571,-73.97628021,40.74899673,626
2,19,2,-73.97634888,40.75175858,-73.98726654,40.74417114,422
3,18,1,-74.0146637,40.71406555,-73.99228668,40.74032974,978
2,11,1,-73.96851349,40.76194,-73.97801208,40.75829315,566
6,14,2,-73.77903748,40.64754486,-73.93254089,40.58634186,1620
6,07,1,-73.99021149,40.71936798,-74.01108551,40.71348953,869
3,10,1,-73.9775238,40.78424835,-73.97186279,40.75971985,1290
2,20,1,-73.96201324,40.77944183,-73.9878006,40.73677826,1185
3,18,1,-73.9677124,40.78737259,-74.00622559,40.74295044,1526
1,23,1,-73.99082947,40.74214172,-73.99812317,40.74518967,182
6,00,1,-74.00046539,40.74793625,-74.00444031,40.72156143,670
1,15,1,-73.98130035,40.73332214,-73.95522308,40.69100952,2132
1,23,1,-73.99983215,40.7285881,-74.00191498,40.73371887,447
6,18,6,-73.93419647,40.80194092,-73.93770599,40.79722214,518
4,20,2,-73.86319733,40.76945114,-74.01434326,40.70896912,1652
3,22,1,-73.9848938,40.76332092,-73.99206543,40.73932266,870
2,18,1,-73.97271729,40.78090668,-73.96756744,40.76686096,550
1,18,1,-73.97351837,40.76372147,-73.9811554,40.74375153,887
3,10,1,-73.98314667,40.7615509,-73.95558929,40.76419067,1270
3,06,1,-73.97110748,40.75854874,-73.98648834,40.75666046,420
3,18,1,-73.96990204,40.78908157,-73.94972229,40.78210831,561
4,18,5,-73.96399689,40.77399063,-73.94928741,40.77691269,367
6,12,1,-73.98228455,40.77754211,-73.98101807,40.76763535,294
2,09,1,-74.00469208,40.7075882,-73.98952484,40.70251083,431
4,21,6,-74.00756073,40.74301147,-74.00209045,40.7507019,96
1,11,1,-73.99198914,40.73846817,-74.00063324,40.72719955,715
4,10,1,-73.96396637,40.77457047,-73.97737885,40.76201248,1258
4,04,1,-73.97312164,40.79307175,-73.98206329,40.76947784,571
5,11,1,-73.96630859,40.76142883,-73.93334961,40.79508209,1222
1,14,1,-74.0120697,40.70274353,-73.97490692,40.74182892,1279
5,19,6,-73.99973297,40.72698212,-74.00522614,40.73203659,354
1,20,1,-73.98004913,40.78387833,-73.92997742,40.85501862,749
4,11,5,-73.98226929,40.77128983,-73.9835434,40.7623291,472
1,17,1,-73.9871521,40.76092911,-73.98703003,40.75600433,265
5,04,2,-73.99282074,40.75804138,-73.95763397,40.81292725,806
3,16,3,-73.95510864,40.78759003,-73.96778107,40.76779175,767
1,11,1,-73.97840118,40.76285934,-73.97842407,40.76286697,4
6,08,1,-73.96617889,40.80527115,-73.95432281,40.79005432,941
1,17,2,-73.94873047,40.77375793,-73.96017456,40.76635361,473
5,23,1,-73.98783112,40.73822784,-73.96368408,40.77426529,698
2,02,2,-73.9885025,40.76406097,-73.91759491,40.86977768,1546
6,16,1,-73.94983673,40.77222443,-73.97471619,40.7464447,883
3,17,1,-73.95606995,40.77882767,-73.97222137,40.75838089,411
2,23,1,-73.99435425,40.7557869,-73.98551941,40.76309967,208
1,06,1,-73.98974609,40.74720764,-73.98157501,40.75879288,270
4,10,3,-73.99232483,40.7490921,-73.97969055,40.75979614,455
2,21,2,-73.98667908,40.7612915,-73.99676514,40.7567749,459
5,12,2,-73.9943924,40.75641251,-74.00080109,40.74728775,205
1,01,2,-73.98512268,40.74757004,-73.98653412,40.73313522,391
1,22,1,-73.78884888,40.64709091,-73.90097809,40.91135025,2427
3,08,1,-73.95131683,40.77419662,-73.98033905,40.78232193,650
4,17,1,-74.00598145,40.73570251,-73.9826889,40.72321701,891
1,22,2,-73.99745941,40.72575378,-73.99636841,40.71287537,472
5,20,1,-73.94200897,40.79815292,-73.95674896,40.77101135,471
4,17,4,-73.96107483,40.76093292,-73.96457672,40.77135468,366
6,19,1,-74.00579834,40.73329544,-74.00757599,40.70640182,847
2,10,1,-73.99177551,40.74952698,-73.98062897,40.73389053,584
4,08,1,-73.99134827,40.74966049,-73.99641418,40.73557281,604
6,01,1,-73.99196625,40.72639465,-74.00815582,40.70614624,490
5,00,1,-73.94970703,40.66238022,-73.94458008,40.63114929,545
3,00,5,-74.0070343,40.74156189,-73.99551392,40.76218414,309
4,17,1,-73.9808197,40.76396561,-73.99771118,40.76163864,1282
3,21,1,-73.99168396,40.75954056,-73.9947052,40.75045776,250
2,15,1,-73.97555542,40.75131989,-73.87316132,40.77429581,2268
4,02,1,-73.99771881,40.72075272,-74.00957489,40.71497345,500
5,05,2,-73.97933197,40.68281174,-73.86817932,40.84881973,6420
4,18,1,-73.78967285,40.64697266,-74.01641846,40.70819855,3530
5,21,2,-73.97714233,40.73872757,-73.97562408,40.74088669,190
5,17,5,-73.95709229,40.76628113,-73.96866608,40.76450729,437
4,05,1,-73.99050903,40.7561264,-73.86640167,40.67267227,1710
6,17,1,-73.98178101,40.7665863,-74.00521851,40.74072647,1670
3,15,1,-74.0071106,40.72819138,-73.99064636,40.73297119,424
2,06,1,-73.97225952,40.7509613,-73.97756958,40.75115967,339
1,14,1,-73.97901154,40.75017929,-73.95329285,40.78850937,1829
2,11,2,-73.94996643,40.77592087,-73.95567322,40.76758194,458
2,07,2,-73.96582031,40.7902565,-73.97550201,40.75673676,973
2,19,1,-73.99628448,40.73217773,-73.99725342,40.74680328,595
5,20,1,-73.9934082,40.72166443,-73.95937347,40.76323318,783
3,07,1,-73.97187805,40.75835037,-73.97898865,40.74111938,335
6,04,1,-73.97064209,40.75590897,-73.96965027,40.75706863,1790
4,17,1,-73.97534943,40.74919891,-74.00251007,40.72492599,1352
2,09,1,-73.97918701,40.74623871,-73.96453094,40.76447678,795
4,21,1,-73.98519135,40.75831985,-73.97309113,40.76412964,355
6,09,1,-73.98180389,40.77918243,-73.99143982,40.75016022,1493
5,19,1,-73.98497772,40.76079559,-73.98768616,40.75876999,1038
4,09,1,-73.96859741,40.77026367,-73.97986603,40.75479889,1121
5,19,1,-73.97841644,40.76226807,-73.9813385,40.77414322,337
2,19,1,-73.96009827,40.77024841,-73.95326996,40.78271866,225
3,12,1,-73.95439148,40.78086472,-73.79991913,40.64545822,1764
4,22,3,-73.98989868,40.7621994,-73.99154663,40.72697067,1297
5,10,1,-73.95133972,40.78279114,-73.97623444,40.74472046,923
3,15,1,-73.98027039,40.74514771,-73.96303558,40.76250839,1187
1,00,2,-74.00644684,40.73923111,-74.00471497,40.71644211,637
4,22,1,-73.98950195,40.72623062,-73.95157623,40.7805481,1270
1,14,1,-73.96804047,40.8003006,-73.96122742,40.81194687,392
2,08,1,-73.9776535,40.74936676,-74.00539398,40.75128937,1004
4,06,1,-73.95407867,40.77056885,-73.97401428,40.75977707,545
4,22,2,-73.98188782,40.74662018,-73.9953537,40.72182083,486
2,20,1,-73.99349213,40.73304749,-73.99359894,40.74168396,313
4,13,2,-73.98378754,40.74414063,-73.98737335,40.75074005,417
6,19,1,-73.97779083,40.75396729,-73.98220062,40.77671432,902
6,15,2,-74.00349426,40.7325325,-73.98500061,40.74610138,1557
2,18,2,-73.98926544,40.75717926,-73.9785614,40.76662445,716
4,23,1,-74.00153351,40.74114227,-73.99668121,40.75270844,236
1,09,1,-73.98246765,40.72335052,-74.00320435,40.7506218,1150
5,22,1,-73.98590088,40.72698593,-73.97307587,40.75559616,714
3,13,1,-73.99388885,40.73286438,-73.98447418,40.74322128,520
1,20,1,-73.97458649,40.74219131,-73.9760437,40.75173187,410
6,03,1,-73.99150848,40.72694016,-73.96608734,40.75874329,569
5,20,2,-73.99279785,40.72385025,-74.003479,40.71755981,281
4,20,2,-73.99825287,40.7135582,-73.95799255,40.65299225,1317
4,23,1,-73.98233795,40.7741127,-73.97409058,40.7889595,262
1,22,1,-73.99275208,40.74285889,-73.99004364,40.74670029,91
2,14,1,-73.98584747,40.73992157,-73.98323059,40.71498871,697
3,12,1,-73.97954559,40.77635956,-73.98067474,40.76182556,1193
5,20,2,-73.96920013,40.76363373,-73.94713593,40.77592468,610
4,22,1,-73.99741364,40.72156906,-73.94949341,40.79623032,1931
4,22,4,-73.98610687,40.72647095,-73.98796844,40.73118973,168
2,11,1,-73.95237732,40.82396698,-73.95601654,40.80371094,502
6,15,1,-73.98999786,40.74113846,-73.99642944,40.72550964,363
3,18,6,-73.86293793,40.7685051,-73.83531189,40.70497131,1786
1,09,1,-73.97491455,40.78762436,-73.96247101,40.76883316,1643
4,18,1,-73.98228455,40.75708389,-73.98360443,40.75897598,689
6,18,2,-73.98330688,40.76771927,-73.97770691,40.75688171,344
3,20,1,-73.99698639,40.75254822,-73.99852753,40.74022293,312
2,12,5,-73.96855927,40.76811981,-73.98135376,40.77433014,362
4,22,1,-74.01056671,40.70307159,-73.99041748,40.71873093,513
4,10,1,-73.97840118,40.76417542,-73.92469788,40.75631332,725
2,00,1,-73.99749756,40.74491119,-73.97874451,40.74249649,430
3,15,1,-73.97782898,40.76404572,-73.96562958,40.8026886,1077
1,19,1,-73.98796844,40.74817276,-73.98338318,40.7662468,814
3,19,2,-73.99724579,40.72178268,-73.98413086,40.75736618,1226
4,23,1,-73.98801422,40.72320557,-73.95294189,40.77218628,950
2,16,1,-73.79150391,40.70468521,-73.78786469,40.68458176,499
3,07,1,-73.95284271,40.7661972,-73.97447968,40.75650787,613
3,22,4,-73.98713684,40.72052002,-73.97039795,40.68481064,1025
3,00,1,-73.99173737,40.73527145,-74.01861572,40.64278412,1676
6,18,1,-74.01686859,40.7081604,-74.00108337,40.73743057,904
5,13,1,-73.99267578,40.75333786,-73.96350098,40.77410507,1899
5,14,2,-73.98949432,40.73255157,-73.78897095,40.64155197,3248
6,18,1,-74.00530243,40.70658875,-73.98956299,40.77019882,1592
2,20,1,-73.99298859,40.73368835,-73.99085999,40.71839523,538
3,07,2,-73.99004364,40.68745804,-73.97654724,40.7514801,981
2,19,1,-73.97698212,40.7575798,-73.98266602,40.76913071,306
1,08,1,-73.96109009,40.80184937,-73.96811676,40.78707123,644
1,08,1,-74.01608276,40.71101761,-73.96993256,40.75801086,1875
1,11,1,-73.95509338,40.77344131,-73.98387909,40.77043533,732
6,19,2,-73.96928406,40.78542328,-73.97924042,40.76501083,708
1,23,3,-73.9800415,40.75459671,-73.98973083,40.72874832,1161
5,03,1,-74.00422668,40.71987152,-73.99072266,40.7188797,387
1,07,1,-74.01055908,40.72018051,-73.98236084,40.76212692,994
1,17,1,-73.9821701,40.76834869,-73.98036194,40.77724838,307
5,01,1,-73.97148895,40.75794601,-73.96858978,40.75507736,154
6,06,1,-73.96331787,40.7943306,-73.9454422,40.80527115,460
3,14,5,-73.98883057,40.74265289,-74.00032043,40.7208519,834
5,12,1,-73.99938202,40.72499466,-73.98994446,40.73419571,335
5,19,1,-73.96765137,40.79305267,-73.96821594,40.7972374,129
6,00,1,-73.86328888,40.76987076,-73.9450531,40.64915085,2305
4,14,1,-73.998703,40.76056671,-73.99640656,40.74301147,580
6,22,1,-73.78106689,40.64500809,-73.94948578,40.79650116,2470
3,12,1,-73.99240112,40.73765182,-74.00791168,40.71865845,1091
4,11,2,-73.99564362,40.7253418,-73.99969482,40.73428726,301
1,07,1,-73.96537781,40.76462173,-73.98043823,40.76103973,518
6,17,1,-73.99177551,40.74819565,-73.99848938,40.73004532,626
6,21,3,-74.00669861,40.74866867,-73.98993683,40.7591362,918
6,13,1,-73.99282837,40.76825333,-73.98435974,40.76169968,731
3,08,4,-74.00827026,40.70727158,-73.99672699,40.72959137,562
2,09,1,-73.95883179,40.76411819,-73.98615265,40.74473953,650
1,13,5,-73.98002625,40.78097153,-73.97724152,40.76454544,745
4,01,2,-74.00540924,40.71861267,-73.91041565,40.71061325,1430
4,14,1,-73.95948792,40.80598068,-73.98256683,40.77236176,961
3,10,1,-73.99423218,40.74607086,-73.9793396,40.73720169,650
2,18,2,-73.94895935,40.77082062,-73.95703125,40.77677155,362
4,00,1,-73.98690796,40.76013184,-73.9692688,40.68495178,1905
5,09,1,-73.95937347,40.77176285,-73.95708466,40.76738739,289
6,13,1,-73.9713974,40.75734711,-73.99173737,40.74976349,1035
4,13,1,-73.97380066,40.76306534,-73.96940613,40.76141739,130
5,22,1,-73.97073364,40.76745987,-73.97886658,40.76472855,168
3,16,1,-73.98229218,40.77570343,-73.97407532,40.79146957,426
6,21,1,-73.97225189,40.75653076,-73.97516632,40.75236893,92
5,14,1,-73.97328949,40.74425507,-73.98669434,40.74801636,454
4,21,1,-73.86319733,40.76890945,-73.94828796,40.77426147,841
2,21,6,-73.99215698,40.73464966,-74.00834656,40.7369194,496
3,22,1,-73.99082947,40.76074982,-73.8524704,40.71205902,4260
2,11,1,-73.96867371,40.76741409,-73.98394775,40.77418137,237
1,11,1,-73.95602417,40.77886581,-73.99287415,40.72361755,1016
6,10,1,-73.98701477,40.77601624,-73.98493958,40.76502609,477
2,14,1,-73.97938538,40.78172684,-73.98197937,40.77848053,199
1,22,1,-73.96780396,40.76026535,-73.97993469,40.77372742,349
1,09,2,-73.97141266,40.75008011,-73.97080994,40.75841904,466
4,13,2,-73.96317291,40.77077484,-73.9521637,40.76798248,278
3,19,1,-73.9973526,40.71935654,-73.97658539,40.68683624,836
3,23,6,-73.98622894,40.74359894,-73.93180847,40.79784012,1969
4,10,2,-73.99567413,40.7401886,-73.99485016,40.74005127,121
2,21,1,-73.93392944,40.80234528,-73.94127655,40.78926849,269
5,22,1,-73.96596527,40.76848984,-73.98976898,40.72569275,942
5,04,1,-73.99304962,40.76306915,-73.97669983,40.74993896,331
2,21,1,-73.97901154,40.76329041,-73.97374725,40.75080109,1613
1,10,6,-74.01004791,40.72063828,-73.98687744,40.73392868,1142
6,13,1,-74.01368713,40.71371841,-73.97129059,40.75540161,1139
4,22,2,-74.00836182,40.73601151,-73.99835205,40.72370148,1020
5,01,2,-73.9719162,40.75401306,-73.96389008,40.75471497,458
3,17,1,-73.96661377,40.76895142,-73.94985199,40.78216934,524
5,10,1,-73.99373627,40.7493515,-73.97044373,40.75879669,1439
5,17,1,-74.00312042,40.74968338,-73.9641037,40.77715302,980
1,23,1,-73.99604797,40.7326355,-73.97908783,40.67588043,1378
4,14,1,-73.97521973,40.76140976,-73.98653412,40.75336075,703
1,19,1,-73.95761871,40.77646255,-73.99835205,40.72291183,1275
3,06,6,-73.98726654,40.74137878,-73.98223114,40.77434158,838
1,22,1,-73.78362274,40.64866257,-73.83460236,40.70622253,892
6,12,2,-73.97769165,40.77379608,-73.95497131,40.77070236,1216
5,17,1,-73.95585632,40.78491974,-73.97893524,40.78692245,1109
1,10,1,-73.96401215,40.79793167,-73.97857666,40.77748871,358
2,19,1,-73.97322083,40.75279617,-73.99051666,40.7510643,980
4,09,1,-73.99769592,40.72453308,-73.96582031,40.75618362,3230
2,20,1,-73.87084198,40.77378845,-73.95745087,40.77513885,1193
3,22,1,-74.00127411,40.71997452,-73.99130249,40.74908066,733
4,22,1,-74.0094223,40.7065239,-73.98036194,40.74420166,837
5,12,2,-73.98148346,40.74135971,-73.9897995,40.74730301,600
1,16,1,-73.98529816,40.77848816,-73.97103119,40.7981987,558
3,17,1,-73.97260284,40.74938965,-73.98368073,40.7467804,445
2,15,1,-73.99871826,40.72509003,-73.96320343,40.75816345,1311
1,14,1,-74.00911713,40.72460938,-74.01119995,40.71566772,167
3,21,2,-73.95087433,40.77931976,-73.96773529,40.75634766,862
4,15,2,-73.98003387,40.77619934,-73.97523499,40.7653389,672
4,01,1,-73.98587799,40.75481033,-73.99189758,40.75632858,171
1,18,1,-74.00535583,40.74577332,-73.97904205,40.74842072,576
3,12,1,-73.99012756,40.75551224,-73.9328537,40.79488373,2027
5,00,1,-73.99134827,40.7497139,-73.98750305,40.72853851,396
4,20,1,-73.98530579,40.73563004,-73.9885788,40.73139572,163
3,07,1,-73.95214844,40.78131104,-73.95119476,40.79765701,398
5,17,1,-73.98586273,40.73118591,-73.98911285,40.71863556,1036
3,19,1,-73.97959137,40.74375534,-73.98412323,40.72147751,1107
2,10,1,-73.98219299,40.77304077,-73.97837067,40.785923,359
3,18,1,-73.96949005,40.75380325,-73.95972443,40.76269531,398
5,09,1,-73.97678375,40.7750206,-73.9570694,40.77106094,665
4,21,1,-73.98544312,40.72182846,-73.95545197,40.78799057,990
2,11,1,-74.00439453,40.72544861,-74.00265503,40.76062775,956
1,19,2,-73.99330139,40.75230026,-73.97865295,40.75214005,450
4,03,1,-73.98622894,40.74721909,-73.99154663,40.74460602,181
2,22,4,-73.98829651,40.77926636,-73.95957184,40.7743187,589
4,09,1,-73.99121094,40.75045013,-73.98664093,40.73778152,781
4,16,1,-73.97349548,40.75843811,-73.98469543,40.74821854,420
5,14,3,-73.9706192,40.78352356,-73.96567535,40.80793381,764
3,05,4,-73.98812866,40.74901199,-73.96521759,40.80599976,1093
3,22,4,-73.99343872,40.74728394,-73.98665619,40.74952698,687
4,08,1,-73.99628448,40.75874329,-73.98086548,40.76460266,563
1,23,1,-73.89576721,40.73994064,-73.88484955,40.75804901,423
1,20,1,-74.00426483,40.73801422,-74.00596619,40.74848938,300
4,09,1,-73.95906067,40.78330612,-73.97972107,40.76618958,1290
2,18,1,-73.98431396,40.7425499,-73.99112701,40.74882126,315
3,21,1,-73.98722076,40.74962997,-73.97511292,40.74441147,307
6,21,1,-73.92488861,40.76507568,-73.97492981,40.78768921,1404
3,21,2,-73.9675293,40.76625824,-73.98632813,40.74020386,642
3,17,1,-73.96810913,40.76257324,-73.96485901,40.75407791,431
3,07,1,-73.95523071,40.77934647,-73.91075897,40.84394073,1663
1,11,1,-73.97563171,40.78190613,-73.97211456,40.76139069,1148
4,17,3,-73.9753418,40.75231934,-73.98519897,40.73622894,356
2,07,1,-73.84308624,40.74124527,-73.99223328,40.74505615,912
3,12,1,-73.96572876,40.75291061,-73.96646118,40.76055908,548
5,17,1,-73.99017334,40.73448944,-73.95844269,40.77283478,1045
2,12,1,-73.98879242,40.77426147,-73.98773956,40.73846054,846
4,10,5,-73.96942139,40.79023361,-73.93567657,40.80377579,637
4,18,1,-73.95426178,40.7703743,-73.95198059,40.78171921,290
3,00,1,-74.00162506,40.73072052,-74.00495911,40.73733521,260
1,02,1,-74.00177002,40.72803116,-74.01508331,40.71018219,470
5,21,2,-74.00442505,40.74228668,-74.0030365,40.72433472,536
5,08,4,-73.94979095,40.77197647,-73.97979736,40.75341797,724
5,14,1,-74.17745972,40.69532394,-74.17745972,40.69532394,17
3,18,2,-73.965271,40.8002243,-73.98079681,40.7783699,390
1,11,1,-73.98939514,40.73421478,-73.98642731,40.67605209,1625
6,08,1,-73.95636749,40.77486038,-73.97073364,40.7516098,1277
2,16,1,-73.98906708,40.75660324,-73.98564911,40.75716782,247
3,00,2,-73.98439789,40.76065445,-73.96977234,40.75733185,440
3,23,1,-73.95176697,40.77789688,-73.94446564,40.78479385,206
3,10,1,-73.94817352,40.78961563,-74.00769043,40.72555161,1239
5,18,5,-73.96625519,40.76479721,-73.9644928,40.7714119,276
5,19,1,-73.99687195,40.73715591,-74.00496674,40.74656296,526
5,07,1,-73.95181274,40.81211853,-73.95313263,40.81385803,176
1,22,1,-73.99547577,40.74933624,-73.97644043,40.78816223,958
6,17,2,-73.98719025,40.71395874,-73.99877167,40.71457672,657
5,00,6,-73.99072266,40.71899033,-73.95488739,40.73435974,1037
1,21,1,-73.96248627,40.77558136,-73.97612,40.78620148,300
4,19,1,-74.00572205,40.70628738,-74.00714874,40.72803879,621
3,18,1,-73.9836731,40.76784515,-73.99623871,40.73233032,1484
5,22,1,-73.78312683,40.64421082,-73.95682526,40.74458313,1596
4,00,1,-73.98883057,40.73790741,-73.95722198,40.76809311,697
1,17,1,-73.97637177,40.74388123,-73.9848938,40.73957062,281
4,20,2,-74.00005341,40.72670364,-73.99333954,40.72408676,182
2,21,1,-73.995224,40.76014709,-73.96918488,40.79816818,613
4,17,1,-73.9808197,40.78489685,-73.98107147,40.78426743,70
6,21,1,-73.97271729,40.75836182,-73.98579407,40.74000549,545
4,08,1,-74.00274658,40.7472496,-74.00363159,40.75873947,622
2,18,2,-73.87453461,40.77405167,-73.97929382,40.76179886,1879
3,18,1,-73.98551941,40.76807785,-73.99110413,40.76196289,276
1,13,1,-73.97587585,40.76023102,-73.99338531,40.75206757,810
6,17,1,-73.9640274,40.77654266,-73.9740448,40.76258087,727
5,07,2,-73.97515869,40.76527405,-73.98549652,40.75822067,421
2,20,1,-73.98206329,40.72812653,-73.99371338,40.72106552,705
5,21,1,-74.00712585,40.72718048,-74.00415802,40.71590042,422
2,09,1,-73.97402191,40.78396225,-73.98205566,40.76043701,496
3,10,1,-73.98356628,40.74395752,-73.97929382,40.74966812,178
1,14,2,-73.98003387,40.73918152,-73.99292755,40.73161316,609
1,12,5,-74.00145721,40.74123764,-74.00136566,40.74132919,13
5,12,1,-73.95724487,40.78308105,-73.96916199,40.76424408,1351
2,10,1,-73.98200226,40.72462082,-73.97834778,40.76285934,1766
6,23,3,-73.98841095,40.76005173,-73.97866821,40.76280975,338
2,10,1,-73.96362305,40.77435684,-74.00626373,40.74045563,1559
1,21,1,-73.95449829,40.76382828,-73.97253418,40.79067993,975
3,08,1,-73.99367523,40.73594666,-74.00415039,40.70767593,1180
4,09,1,-73.9764328,40.75711823,-73.97496033,40.76324844,290
1,20,1,-73.95249939,40.77819443,-73.94275665,40.78742599,327
2,22,2,-73.95353699,40.7441597,-73.93431091,40.77074051,374
2,10,5,-73.99068451,40.75589371,-73.98040009,40.74018478,1005
6,08,6,-73.97795868,40.76425552,-73.97919464,40.75993729,893
4,00,1,-73.97344971,40.75981522,-73.95457458,40.77807617,504
3,20,1,-73.9631424,40.76921082,-73.99674225,40.75278091,829
1,15,1,-73.97189331,40.79204178,-73.96214294,40.80522156,511
5,14,1,-73.97638702,40.74817657,-74.17784119,40.69017029,3220
5,15,1,-73.97098541,40.76377869,-73.97902679,40.76493835,882
4,10,1,-73.87101746,40.77366257,-73.9852066,40.75841141,2133
1,11,4,-74.00071716,40.73328018,-74.01470184,40.71564102,547
6,15,1,-73.98974609,40.73323441,-74.18235016,40.6877594,3567
5,15,1,-74.00988007,40.70632172,-74.01081848,40.71628952,398
1,23,1,-73.9899292,40.76226425,-73.99573517,40.74982834,230
6,19,1,-73.95516968,40.76499939,-73.97583008,40.75130081,659
2,21,1,-73.97657013,40.75392532,-73.98173523,40.78113556,942
2,02,1,-73.98995972,40.72208786,-73.97341156,40.73835754,600
5,16,1,-73.97940826,40.76702499,-73.97530365,40.76518631,437
4,21,1,-73.9707489,40.76461029,-73.9627533,40.77230072,161
4,16,1,-73.95870209,40.77482605,-73.95847321,40.77470779,1588
1,11,1,-73.95528412,40.77894211,-73.95446777,40.77413177,307
1,07,1,-73.95215607,40.77739334,-73.95384979,40.76672363,256
5,19,1,-73.9806366,40.7826004,-73.93783569,40.82658386,1281
2,22,3,-73.99852753,40.72966385,-73.99340057,40.75239563,709
2,18,1,-73.9750824,40.75797272,-73.98075867,40.74774551,334
5,21,3,-73.95657349,40.77141953,-73.98309326,40.7350502,704
2,13,1,-73.99673462,40.76303101,-73.98966217,40.76381302,247
4,20,1,-73.97019196,40.79396057,-73.95111084,40.7858696,343
1,09,2,-73.98046112,40.76446915,-73.97203827,40.78158188,533
3,09,1,-73.96203613,40.77651596,-73.95236206,40.7731514,171
4,13,5,-73.99508667,40.74473953,-74.00762939,40.74098969,377
1,15,1,-73.94835663,40.76947021,-73.79159546,40.64474487,2739
5,12,1,-74.00770569,40.72511673,-73.99162292,40.75421524,1671
5,19,1,-73.97261047,40.75343323,-73.95576477,40.77622604,498
6,23,1,-73.87303162,40.77421188,-73.97283173,40.75564194,942
3,21,1,-74.00536346,40.70632172,-73.9998703,40.76115036,1123
2,17,1,-73.97155762,40.74993896,-73.99694061,40.74630356,1195
2,21,1,-74.00160217,40.73056793,-73.98862457,40.73125839,311
6,07,1,-73.97681427,40.75200272,-74.01348114,40.71511841,933
6,23,1,-73.9896698,40.73437119,-73.95401764,40.77547073,1250
4,18,1,-73.98207092,40.76837158,-73.97135162,40.80036926,1387
4,07,1,-74.0086441,40.71950531,-73.97099304,40.76306915,1154
6,17,1,-74.00857544,40.71991348,-74.00576019,40.74062729,772
2,10,1,-73.98171997,40.76241302,-73.98409271,40.72111511,1460
3,08,5,-73.96217346,40.76383972,-74.01249695,40.70166016,757
2,04,1,-73.9614563,40.71630859,-73.92563629,40.70375061,645
5,06,1,-74.00054169,40.74233627,-73.99478912,40.75027466,173
5,11,1,-73.96788025,40.7873497,-73.96127319,40.78017807,150
3,19,1,-74.00352478,40.72527313,-74.00349426,40.748806,817
6,11,1,-73.98369598,40.74703979,-73.9214325,40.73959351,1663
5,14,1,-73.97142792,40.75853729,-73.99009705,40.74000931,441
5,05,4,-73.97586823,40.74884033,-73.94429016,40.78813934,660
2,12,1,-73.97763824,40.7639389,-73.96682739,40.76398849,355
2,02,2,-73.97583771,40.74473953,-73.9855423,40.72912598,231
1,17,2,-73.98737335,40.71605682,-73.99221802,40.71382904,4049
1,09,1,-73.98817444,40.72368622,-73.9749527,40.74687576,576
6,22,2,-73.98192596,40.74646759,-73.99919128,40.72777939,541
4,11,2,-74.00764465,40.70545959,-73.96614838,40.76232529,842
6,02,1,-74.00013733,40.7371788,-74.00258636,40.73944092,108
2,14,2,-73.97212219,40.75773621,-73.9823761,40.76143265,336
3,20,1,-74.00428772,40.72177505,-73.86528015,40.77072144,1918
3,10,1,-73.95946503,40.79861069,-73.95967102,40.77528,1059
1,10,1,-73.97372437,40.78943634,-73.9489975,40.802845,466
5,07,1,-73.9907074,40.75589371,-73.98232269,40.7653923,283
5,19,1,-73.95619202,40.78731918,-73.98061371,40.78249359,557
1,21,1,-73.98242188,40.76818848,-74.01812744,40.70981979,1420
4,22,1,-73.98894501,40.75307846,-73.96998596,40.75376892,964
6,09,1,-73.98384094,40.74993134,-73.97102356,40.76684189,1265
